order_id,customer_id,order_date,city,payment_method,order_status,discount,shipping_cost
1451,1557,2024-03-27,Indore,UPI,Delivered,15,0
1452,1801,2023-05-18,Lucknow,UPI,Delivered,15,0
1453,1913,2025-10-20,Pune,UPI,Delivered,15,49
1454,3348,2025-12-08,Indore,COD,Delivered,15,99
1455,353,2024-07-22,Ahmedabad,Card,Delivered,20,99
1456,2637,2023-07-25,Chandigarh,COD,Delivered,0,79
1457,194,2025-04-01,Bengaluru,UPI,Delivered,10,99
1458,3469,2024-10-13,Delhi,COD,Delivered,20,79
1459,2126,2023-12-09,Delhi,Net Banking,Delivered,5,0
1460,2927,2025-01-24,Mumbai,COD,Delivered,15,49
1461,4042,2023-12-24,Pune,UPI,Delivered,10,0
1462,630,2025-05-19,Bengaluru,COD,Delivered,15,79
1463,4227,2023-09-05,Chandigarh,UPI,Delivered,20,49
1464,890,2024-06-20,Lucknow,Net Banking,Delivered,20,99
1465,4094,2024-05-03,Delhi,Net Banking,Delivered,10,79
1466,504,2024-04-26,Ahmedabad,COD,Delivered,10,99
1467,1819,2024-12-19,Hyderabad,UPI,Delivered,5,0
1468,1146,2025-02-17,Pune,UPI,Delivered,10,99
1469,872,2025-10-02,Chandigarh,COD,Delivered,0,0
1470,4855,2025-01-26,Indore,Card,Delivered,5,0
1471,4144,2025-09-06,Mumbai,UPI,Delivered,20,49
1472,3458,2025-12-22,Bengaluru,Net Banking,Delivered,5,99
1473,4476,2024-11-05,Ahmedabad,COD,Delivered,10,49
1474,319,2024-07-20,Ahmedabad,Net Banking,Delivered,20,99
1475,778,2023-08-21,Pune,COD,Delivered,5,49
1476,3017,2024-08-17,Mumbai,COD,Delivered,10,0
1477,2933,2023-12-05,Pune,Card,Delivered,5,49
1478,2415,2025-07-31,Jaipur,Net Banking,Delivered,20,99
1479,3889,2024-07-21,Pune,UPI,Delivered,15,79
1480,1,2025-10-10,Jaipur,COD,Delivered,15,0
1481,4151,2023-09-15,Delhi,Net Banking,Delivered,10,49
1482,234,2024-05-22,Lucknow,UPI,Delivered,20,0
1483,3433,2023-03-06,Bengaluru,COD,Delivered,20,49
1484,803,2024-07-10,Ahmedabad,Card,Delivered,20,0
1485,517,2025-02-03,Lucknow,COD,Delivered,15,79
1486,4549,2024-06-09,Pune,UPI,Delivered,5,49
1487,4648,2025-08-01,Indore,Net Banking,Delivered,0,79
1488,2985,2024-07-11,Lucknow,Net Banking,Delivered,5,79
1489,1926,2023-05-19,Ahmedabad,Card,Delivered,0,79
1490,3842,2025-08-28,Jaipur,Net Banking,Delivered,10,49
1491,3004,2023-08-23,Indore,UPI,Delivered,0,0
1492,224,2025-05-01,Pune,Card,Delivered,20,0
1493,1537,2024-05-17,Lucknow,Net Banking,Delivered,10,99
1494,3359,2024-09-20,Delhi,UPI,Delivered,20,0
1495,2578,2025-10-19,Hyderabad,Net Banking,Delivered,0,49
1496,625,2023-04-19,Pune,Net Banking,Delivered,0,99
1497,2293,2024-09-10,Pune,Net Banking,Delivered,10,79
1498,2057,2023-12-31,Hyderabad,Net Banking,Delivered,0,49
1499,176,2023-12-14,Hyderabad,Net Banking,Delivered,5,49
1500,3333,2023-06-20,Ahmedabad,Net Banking,Delivered,15,49
1501,936,2025-02-27,Bengaluru,Net Banking,Delivered,15,0
1502,1695,2023-04-12,Pune,UPI,Delivered,0,99
1503,1250,2025-12-12,Mumbai,COD,Delivered,0,0
1504,1435,2024-01-24,Indore,UPI,Delivered,10,49
1505,977,2023-06-24,Pune,Card,Delivered,5,0
1506,4313,2023-08-07,Chandigarh,COD,Delivered,15,79
1507,809,2025-11-19,Delhi,COD,Delivered,0,79
1508,1290,2025-12-18,Hyderabad,UPI,Delivered,10,79
1509,1739,2024-02-08,Indore,Net Banking,Delivered,15,99
1510,752,2024-11-28,Hyderabad,Net Banking,Delivered,20,0
1511,905,2023-08-27,Hyderabad,Net Banking,Delivered,15,0
1512,620,2023-05-02,Pune,Net Banking,Delivered,10,49
1513,626,2023-08-26,Pune,Card,Delivered,0,79
1514,2523,2025-10-28,Jaipur,UPI,Delivered,0,79
1515,410,2024-03-19,Lucknow,COD,Delivered,20,79
1516,4682,2023-09-05,Delhi,COD,Delivered,10,49
1517,118,2023-09-05,Hyderabad,UPI,Delivered,5,0
1518,459,2023-11-08,Ahmedabad,Net Banking,Delivered,0,79
1519,896,2025-11-17,Chandigarh,COD,Delivered,20,99
1520,2056,2023-06-01,Lucknow,COD,Delivered,20,49
1521,1036,2023-09-13,Ahmedabad,COD,Delivered,5,99
1522,684,2025-05-02,Hyderabad,UPI,Delivered,10,79
1523,3484,2023-08-21,Lucknow,UPI,Delivered,20,0
1524,3073,2023-05-07,Lucknow,Card,Delivered,20,79
1525,925,2025-01-05,Mumbai,Card,Delivered,15,49
1526,4605,2024-05-28,Bengaluru,Card,Delivered,0,49
1527,840,2023-12-23,Chandigarh,UPI,Delivered,15,99
1528,409,2023-10-13,Pune,Net Banking,Delivered,10,49
1529,1419,2025-05-18,Ahmedabad,COD,Delivered,15,0
1530,819,2024-09-28,Hyderabad,COD,Delivered,5,49
1531,2815,2025-03-20,Chandigarh,UPI,Delivered,15,79
1532,4590,2023-10-02,Bengaluru,COD,Delivered,0,0
1533,3374,2023-04-17,Chandigarh,Card,Delivered,0,49
1534,3598,2023-02-08,Indore,Card,Delivered,20,99
1535,2129,2024-12-06,Chandigarh,COD,Delivered,10,49
1536,3082,2025-06-13,Hyderabad,Card,Delivered,20,49
1537,2700,2024-04-24,Indore,Card,Delivered,20,79
1538,4928,2023-07-31,Ahmedabad,Card,Delivered,20,49
1539,3395,2023-12-07,Hyderabad,UPI,Delivered,15,99
1540,322,2024-07-15,Chandigarh,Net Banking,Delivered,5,49
1541,486,2023-06-11,Chandigarh,Card,Delivered,20,79
1542,1104,2025-05-23,Hyderabad,UPI,Delivered,20,49
1543,2134,2024-10-01,Bengaluru,Net Banking,Delivered,15,0
1544,1386,2023-01-07,Delhi,Net Banking,Delivered,15,99
1545,2256,2024-09-01,Ahmedabad,COD,Delivered,20,79
1546,3013,2025-07-23,Indore,COD,Delivered,15,99
1547,2642,2024-05-01,Ahmedabad,Net Banking,Delivered,20,0
1548,392,2024-06-10,Jaipur,Net Banking,Delivered,20,79
1549,4999,2023-11-30,Hyderabad,Net Banking,Delivered,10,79
1550,4641,2024-01-22,Mumbai,UPI,Delivered,0,79
1551,657,2025-04-26,Bengaluru,UPI,Delivered,5,79
1552,1830,2025-04-21,Pune,Net Banking,Delivered,15,79
1553,202,2024-04-16,Pune,COD,Delivered,15,49
1554,1457,2023-01-21,Indore,Net Banking,Delivered,10,0
1555,4698,2024-05-01,Jaipur,Card,Delivered,15,49
1556,1907,2023-10-03,Ahmedabad,COD,Delivered,15,99
1557,1968,2024-02-11,Chandigarh,UPI,Delivered,5,49
1558,1569,2023-06-14,Bengaluru,Card,Delivered,15,0
1559,1726,2025-06-26,Chandigarh,UPI,Delivered,10,49
1560,2932,2025-06-22,Ahmedabad,Card,Delivered,10,99
1561,4984,2023-06-29,Bengaluru,Card,Delivered,10,49
1562,1044,2025-12-31,Lucknow,Card,Delivered,20,99
1563,2210,2025-06-03,Hyderabad,UPI,Delivered,10,79
1564,4864,2025-12-26,Pune,Card,Delivered,0,0
1565,3591,2025-02-01,Indore,UPI,Delivered,0,0
1566,2356,2025-10-22,Bengaluru,UPI,Delivered,5,79
1567,2896,2023-06-28,Ahmedabad,Card,Delivered,15,0
1568,966,2025-05-19,Mumbai,COD,Delivered,20,99
1569,1625,2023-05-12,Hyderabad,UPI,Delivered,10,99
1570,3685,2023-09-20,Mumbai,Card,Delivered,0,79
1571,3979,2024-06-07,Chandigarh,Net Banking,Delivered,5,49
1572,1268,2023-03-30,Hyderabad,UPI,Delivered,15,79
1573,3244,2024-08-25,Bengaluru,UPI,Delivered,15,0
1574,3281,2024-08-21,Lucknow,UPI,Delivered,0,49
1575,4671,2025-01-20,Jaipur,Net Banking,Delivered,10,99
1576,1308,2025-08-25,Lucknow,Card,Delivered,5,49
1577,4037,2025-08-08,Lucknow,COD,Delivered,5,0
1578,4205,2025-12-06,Delhi,COD,Delivered,20,99
1579,415,2025-06-15,Lucknow,Card,Delivered,10,0
1580,3354,2023-06-06,Jaipur,UPI,Delivered,5,49
1581,4717,2025-07-23,Jaipur,Net Banking,Delivered,5,0
1582,1588,2024-07-17,Bengaluru,Net Banking,Delivered,10,0
1583,1233,2025-10-23,Indore,COD,Delivered,15,0
1584,2210,2023-03-04,Hyderabad,Net Banking,Delivered,15,99
1585,4868,2023-08-08,Delhi,Net Banking,Delivered,10,99
1586,511,2023-08-06,Delhi,Card,Delivered,20,79
1587,936,2023-03-09,Bengaluru,Net Banking,Delivered,10,79
1588,2640,2024-01-10,Indore,Net Banking,Delivered,15,0
1589,3466,2024-04-11,Bengaluru,COD,Delivered,20,79
1590,1806,2023-04-22,Jaipur,Net Banking,Delivered,15,0
1591,3083,2024-07-25,Hyderabad,Net Banking,Delivered,5,0
1592,562,2024-12-14,Chandigarh,Net Banking,Delivered,10,49
1593,4221,2025-07-10,Mumbai,COD,Delivered,20,99
1594,3689,2025-12-12,Lucknow,Card,Delivered,20,49
1595,3277,2023-03-21,Hyderabad,UPI,Delivered,15,49
1596,269,2024-09-27,Hyderabad,UPI,Delivered,15,0
1597,3200,2025-04-04,Bengaluru,Net Banking,Delivered,0,99
1598,118,2023-02-01,Hyderabad,UPI,Delivered,10,0
1599,2527,2025-04-17,Chandigarh,COD,Delivered,15,0
1600,4703,2025-06-06,Pune,Net Banking,Delivered,5,79
1601,1330,2024-06-13,Chandigarh,COD,Delivered,20,99
1602,1542,2023-02-02,Pune,COD,Delivered,0,99
1603,2644,2024-05-11,Jaipur,COD,Delivered,5,79
1604,1648,2024-08-07,Indore,UPI,Delivered,10,49
1605,4570,2024-09-22,Mumbai,COD,Delivered,15,99
1606,2277,2023-05-03,Jaipur,Net Banking,Delivered,5,0
1607,1774,2023-07-27,Bengaluru,Card,Delivered,15,99
1608,3815,2023-11-26,Indore,UPI,Delivered,10,99
1609,3761,2023-08-04,Bengaluru,UPI,Delivered,5,0
1610,2693,2023-10-06,Delhi,Net Banking,Delivered,5,0
1611,2185,2025-01-31,Bengaluru,Card,Delivered,0,0
1612,3098,2023-06-15,Hyderabad,UPI,Delivered,15,0
1613,4496,2024-05-10,Bengaluru,Card,Delivered,15,79
1614,4959,2025-08-18,Jaipur,Net Banking,Delivered,10,0
1615,2465,2023-10-10,Chandigarh,Card,Delivered,10,0
1616,2120,2023-05-30,Hyderabad,UPI,Delivered,10,79
1617,4503,2023-02-25,Chandigarh,COD,Delivered,5,0
1618,4483,2023-07-29,Lucknow,Card,Delivered,5,99
1619,2997,2025-01-08,Ahmedabad,UPI,Delivered,5,49
1620,1927,2025-05-18,Hyderabad,Net Banking,Delivered,15,49
1621,1539,2024-06-27,Jaipur,COD,Delivered,5,79
1622,413,2025-04-18,Hyderabad,Net Banking,Delivered,0,79
1623,4258,2025-04-26,Bengaluru,Net Banking,Delivered,0,79
1624,2114,2024-10-10,Lucknow,COD,Delivered,20,49
1625,2371,2025-01-25,Hyderabad,Net Banking,Delivered,0,0
1626,4600,2023-03-06,Mumbai,Card,Delivered,5,49
1627,3374,2025-01-28,Chandigarh,Net Banking,Delivered,20,49
1628,3588,2024-11-13,Jaipur,Net Banking,Delivered,5,0
1629,221,2024-10-09,Lucknow,UPI,Delivered,0,99
1630,832,2024-03-09,Mumbai,Net Banking,Delivered,10,79
1631,41,2024-01-06,Ahmedabad,COD,Delivered,10,99
1632,2418,2024-08-07,Indore,Net Banking,Delivered,10,99
1633,4628,2025-05-24,Lucknow,UPI,Delivered,10,0
1634,1746,2025-12-25,Jaipur,COD,Delivered,20,49
1635,2460,2023-09-15,Chandigarh,Net Banking,Delivered,15,79
1636,2193,2025-08-05,Bengaluru,Net Banking,Delivered,20,49
1637,173,2023-02-12,Chandigarh,Card,Delivered,20,0
1638,4314,2024-06-04,Bengaluru,Card,Delivered,0,99
1639,2172,2024-02-10,Ahmedabad,UPI,Delivered,20,99
1640,3178,2023-05-04,Lucknow,Card,Delivered,20,49
1641,802,2023-03-05,Jaipur,COD,Delivered,15,49
1642,1761,2023-08-02,Pune,Card,Delivered,15,79
1643,1172,2025-03-18,Indore,Card,Delivered,0,49
1644,2858,2024-04-18,Chandigarh,Card,Delivered,20,79
1645,4927,2025-12-23,Pune,Card,Delivered,10,79
1646,2219,2025-01-02,Jaipur,COD,Delivered,5,49
1647,327,2024-06-25,Bengaluru,Net Banking,Delivered,20,99
1648,219,2024-12-26,Indore,COD,Delivered,20,79
1649,4864,2025-07-07,Pune,COD,Delivered,5,0
1650,2419,2023-10-22,Delhi,Card,Delivered,15,0
1651,1529,2024-07-27,Indore,Card,Delivered,0,49
1652,2267,2023-09-22,Indore,UPI,Delivered,15,99
1653,3001,2023-03-04,Chandigarh,Net Banking,Delivered,10,0
1654,4654,2025-01-20,Hyderabad,Card,Delivered,0,0
1655,596,2023-06-12,Delhi,Net Banking,Delivered,0,0
1656,4726,2023-09-26,Indore,UPI,Delivered,20,49
1657,356,2024-11-24,Indore,Card,Delivered,20,79
1658,2009,2025-05-10,Ahmedabad,Net Banking,Delivered,15,99
1659,2939,2024-03-06,Hyderabad,Card,Delivered,10,79
1660,2888,2025-07-24,Chandigarh,COD,Delivered,5,49
1661,4380,2024-01-19,Pune,UPI,Delivered,0,79
1662,742,2023-10-10,Ahmedabad,COD,Delivered,15,0
1663,3409,2024-06-11,Delhi,COD,Delivered,5,79
1664,3310,2024-03-19,Chandigarh,Net Banking,Delivered,15,0
1665,4262,2023-08-17,Indore,Card,Delivered,0,79
1666,4547,2024-02-03,Chandigarh,Card,Delivered,0,99
1667,1229,2025-01-10,Hyderabad,Card,Delivered,0,99
1668,3488,2025-07-09,Jaipur,Card,Delivered,5,0
1669,3433,2023-06-25,Bengaluru,UPI,Delivered,10,79
1670,1721,2025-07-18,Hyderabad,Card,Delivered,10,0
1671,3556,2023-02-07,Bengaluru,COD,Delivered,0,0
1672,4304,2023-02-26,Jaipur,UPI,Delivered,20,99
1673,3521,2025-12-05,Delhi,Net Banking,Delivered,20,79
1674,119,2024-10-24,Pune,UPI,Delivered,20,99
1675,2243,2024-03-05,Jaipur,COD,Delivered,0,79
1676,1102,2025-01-08,Jaipur,Card,Delivered,15,0
1677,2828,2023-01-29,Ahmedabad,COD,Delivered,20,0
1678,1350,2024-08-02,Mumbai,Net Banking,Delivered,0,99
1679,2347,2024-07-26,Chandigarh,UPI,Delivered,0,49
1680,5000,2025-11-17,Indore,COD,Delivered,20,99
1681,3001,2025-09-19,Chandigarh,Net Banking,Delivered,10,79
1682,45,2024-11-24,Mumbai,Net Banking,Delivered,20,0
1683,2782,2025-06-15,Pune,COD,Delivered,5,49
1684,721,2025-03-16,Pune,Card,Delivered,5,99
1685,120,2023-09-13,Chandigarh,UPI,Delivered,10,49
1686,1101,2024-07-07,Bengaluru,Net Banking,Delivered,10,0
1687,4145,2025-09-24,Pune,Card,Delivered,15,79
1688,2466,2024-08-09,Delhi,COD,Delivered,0,99
1689,130,2025-06-23,Bengaluru,Net Banking,Delivered,20,99
1690,244,2023-06-04,Jaipur,COD,Delivered,0,0
1691,707,2023-11-06,Jaipur,UPI,Delivered,15,79
1692,690,2025-07-10,Indore,Card,Delivered,20,79
1693,598,2023-05-29,Pune,Card,Delivered,5,79
1694,1244,2024-06-28,Lucknow,Net Banking,Delivered,10,49
1695,1607,2023-01-30,Ahmedabad,UPI,Delivered,10,99
1696,2911,2024-02-16,Jaipur,UPI,Delivered,15,79
1697,1429,2024-01-01,Hyderabad,UPI,Delivered,15,49
1698,2776,2023-11-22,Lucknow,Net Banking,Delivered,15,49
1699,822,2025-01-15,Chandigarh,Card,Delivered,15,99
1700,3449,2024-05-25,Mumbai,Net Banking,Delivered,0,0
1701,301,2024-12-15,Ahmedabad,Net Banking,Delivered,20,0
1702,2517,2024-09-16,Pune,COD,Delivered,5,79
1703,2733,2023-01-02,Bengaluru,Card,Delivered,10,99
1704,898,2023-04-05,Indore,Card,Delivered,5,0
1705,1866,2025-04-10,Chandigarh,Card,Delivered,10,49
1706,3381,2024-06-30,Chandigarh,COD,Delivered,20,99
1707,1408,2025-10-17,Chandigarh,UPI,Delivered,0,99
1708,4999,2024-07-11,Hyderabad,Net Banking,Delivered,15,0
1709,673,2025-06-30,Ahmedabad,Net Banking,Delivered,0,0
1710,803,2025-09-26,Ahmedabad,Card,Delivered,10,79
1711,3108,2023-06-18,Lucknow,COD,Delivered,15,49
1712,1127,2025-01-02,Chandigarh,Net Banking,Delivered,15,99
1713,1156,2024-10-27,Delhi,COD,Delivered,10,79
1714,2903,2023-11-02,Delhi,Net Banking,Delivered,10,99
1715,859,2023-12-15,Mumbai,Card,Delivered,15,79
1716,1742,2025-10-27,Lucknow,Card,Delivered,20,99
1717,423,2024-06-12,Pune,UPI,Delivered,20,49
1718,4221,2024-03-24,Mumbai,UPI,Delivered,20,49
1719,4479,2023-01-30,Lucknow,Card,Delivered,15,0
1720,1491,2023-01-14,Chandigarh,Net Banking,Delivered,10,79
1721,714,2025-09-16,Hyderabad,Net Banking,Delivered,0,79
1722,1257,2025-08-09,Bengaluru,UPI,Delivered,15,99
1723,2678,2024-04-17,Chandigarh,UPI,Delivered,20,0
1724,319,2024-09-27,Ahmedabad,COD,Delivered,10,99
1725,2580,2025-03-29,Delhi,COD,Delivered,10,99
1726,3475,2025-09-11,Indore,Net Banking,Delivered,15,0
1727,520,2025-10-21,Delhi,COD,Delivered,10,49
1728,4361,2024-01-14,Hyderabad,Net Banking,Delivered,0,99
1729,2013,2025-11-29,Chandigarh,COD,Delivered,15,49
1730,2813,2025-01-08,Chandigarh,Card,Delivered,10,79
1731,711,2025-06-01,Mumbai,UPI,Delivered,0,79
1732,926,2025-08-15,Delhi,Net Banking,Delivered,5,99
1733,1738,2025-02-17,Ahmedabad,Net Banking,Delivered,15,49
1734,4690,2023-03-18,Bengaluru,UPI,Delivered,5,49
1735,1549,2024-02-02,Lucknow,Card,Delivered,0,49
1736,4677,2023-06-11,Chandigarh,Net Banking,Delivered,0,0
1737,4139,2024-05-30,Lucknow,Net Banking,Delivered,20,79
1738,2035,2023-10-01,Pune,Card,Delivered,10,79
1739,1077,2023-06-03,Ahmedabad,COD,Delivered,10,49
1740,3352,2025-07-20,Hyderabad,Net Banking,Delivered,20,49
1741,1705,2024-02-14,Pune,UPI,Delivered,20,99
1742,3927,2025-03-24,Jaipur,Card,Delivered,15,99
1743,3769,2024-12-28,Ahmedabad,Net Banking,Delivered,20,99
1744,2854,2025-12-29,Jaipur,COD,Delivered,5,79
1745,56,2023-09-09,Hyderabad,COD,Delivered,20,0
1746,1670,2025-05-19,Mumbai,COD,Delivered,20,79
1747,4592,2024-02-06,Bengaluru,Card,Delivered,15,79
1748,4558,2023-08-28,Lucknow,Card,Delivered,15,99
1749,550,2023-04-10,Pune,Card,Delivered,0,0
1750,2740,2023-04-30,Delhi,Card,Delivered,20,79
1751,377,2025-07-19,Jaipur,Card,Delivered,5,0
1752,4559,2023-06-04,Mumbai,Net Banking,Delivered,20,0
1753,3460,2023-12-18,Delhi,COD,Delivered,10,79
1754,1882,2023-07-12,Jaipur,COD,Delivered,15,79
1755,2722,2024-04-27,Delhi,Net Banking,Delivered,20,49
1756,4767,2023-11-15,Jaipur,Card,Delivered,10,49
1757,3843,2024-05-07,Ahmedabad,Net Banking,Delivered,20,0
1758,1571,2023-04-20,Hyderabad,Net Banking,Delivered,15,79
1759,3997,2024-07-14,Indore,Card,Delivered,5,0
1760,4229,2024-01-24,Jaipur,COD,Delivered,10,0
1761,2162,2024-03-10,Lucknow,UPI,Delivered,5,49
1762,1395,2025-08-11,Bengaluru,Net Banking,Delivered,0,49
1763,3066,2024-02-19,Bengaluru,UPI,Delivered,0,0
1764,3643,2023-12-23,Ahmedabad,Card,Delivered,5,79
1765,4003,2025-08-30,Lucknow,COD,Delivered,5,99
1766,2425,2025-06-21,Mumbai,COD,Delivered,15,0
1767,58,2025-01-01,Mumbai,Net Banking,Delivered,15,49
1768,911,2023-08-07,Chandigarh,UPI,Delivered,10,99
1769,1377,2025-04-12,Hyderabad,Net Banking,Delivered,15,0
1770,1320,2023-09-19,Hyderabad,Card,Delivered,20,79
1771,4305,2023-10-12,Delhi,UPI,Delivered,0,79
1772,2410,2024-03-31,Pune,COD,Delivered,5,0
1773,2043,2024-11-07,Delhi,Net Banking,Delivered,20,49
1774,4349,2024-03-16,Bengaluru,Card,Delivered,20,0
1775,2121,2025-07-10,Bengaluru,Card,Delivered,0,0
1776,1212,2024-05-11,Indore,Net Banking,Delivered,20,79
1777,4385,2024-08-12,Indore,UPI,Delivered,5,0
1778,2418,2023-12-30,Indore,Net Banking,Delivered,0,99
1779,3456,2024-07-19,Chandigarh,COD,Delivered,10,49
1780,1327,2024-06-30,Mumbai,Card,Delivered,10,79
1781,4004,2025-05-06,Delhi,Net Banking,Delivered,20,0
1782,1024,2023-01-16,Lucknow,Card,Delivered,0,99
1783,1835,2025-03-26,Jaipur,Net Banking,Delivered,20,49
1784,3565,2025-11-07,Jaipur,Net Banking,Delivered,0,99
1785,3635,2024-03-23,Delhi,Card,Delivered,5,79
1786,2735,2023-03-31,Delhi,UPI,Delivered,20,0
1787,1848,2023-10-15,Jaipur,COD,Delivered,10,99
1788,2304,2025-04-04,Hyderabad,UPI,Delivered,10,99
1789,1716,2024-09-24,Lucknow,Card,Delivered,15,0
1790,2196,2024-03-19,Hyderabad,Net Banking,Delivered,5,49
1791,732,2025-04-26,Bengaluru,UPI,Delivered,20,79
1792,2940,2025-04-21,Pune,UPI,Delivered,5,79
1793,369,2024-02-22,Lucknow,Net Banking,Delivered,10,0
1794,917,2025-10-20,Hyderabad,Net Banking,Delivered,15,99
1795,1510,2025-04-16,Lucknow,UPI,Delivered,10,99
1796,1333,2024-04-13,Bengaluru,Net Banking,Delivered,5,99
1797,2765,2025-03-20,Delhi,Card,Delivered,10,79
1798,4882,2023-11-24,Delhi,Net Banking,Delivered,5,49
1799,917,2024-06-27,Hyderabad,COD,Delivered,10,79
1800,4035,2024-02-10,Chandigarh,Card,Delivered,15,49
1801,3321,2023-04-03,Indore,Net Banking,Delivered,10,0
1802,4640,2024-09-20,Hyderabad,Card,Delivered,5,0
1803,2280,2023-06-08,Hyderabad,Card,Delivered,5,99
1804,3945,2023-10-20,Chandigarh,Card,Delivered,0,0
1805,466,2024-09-29,Delhi,Card,Delivered,5,49
1806,258,2023-06-28,Ahmedabad,Card,Delivered,10,99
1807,1864,2025-06-04,Lucknow,Card,Delivered,20,79
1808,3809,2024-03-11,Hyderabad,COD,Delivered,10,99
1809,3251,2023-02-19,Jaipur,Card,Delivered,0,99
1810,3124,2025-06-01,Chandigarh,Net Banking,Delivered,15,99
1811,4467,2023-01-10,Chandigarh,Card,Delivered,20,79
1812,213,2024-12-30,Hyderabad,Net Banking,Delivered,0,79
1813,2855,2025-05-24,Ahmedabad,Card,Delivered,5,99
1814,2804,2023-10-27,Delhi,Net Banking,Delivered,5,49
1815,4936,2025-09-26,Mumbai,COD,Delivered,5,79
1816,3916,2023-12-06,Ahmedabad,Net Banking,Delivered,15,0
1817,3501,2024-05-08,Delhi,COD,Delivered,10,79
1818,1584,2023-04-05,Lucknow,Net Banking,Delivered,10,0
1819,2139,2023-06-28,Jaipur,COD,Delivered,20,0
1820,4481,2025-03-01,Pune,Card,Delivered,20,99
1821,800,2024-06-05,Hyderabad,Net Banking,Delivered,0,49
1822,4315,2025-05-24,Hyderabad,COD,Delivered,20,79
1823,4477,2024-09-05,Indore,Card,Delivered,10,0
1824,2996,2024-05-22,Ahmedabad,UPI,Delivered,20,0
1825,4438,2024-01-26,Hyderabad,COD,Delivered,10,99
1826,687,2024-02-21,Pune,Card,Delivered,15,99
1827,2920,2023-07-06,Delhi,UPI,Delivered,5,49
1828,3053,2024-03-16,Hyderabad,Card,Delivered,0,79
1829,4984,2023-11-10,Bengaluru,Net Banking,Delivered,5,0
1830,2097,2023-05-30,Chandigarh,COD,Delivered,5,49
1831,1549,2023-05-17,Lucknow,Card,Delivered,10,0
1832,1576,2025-09-20,Chandigarh,Card,Delivered,0,49
1833,1983,2025-05-23,Delhi,UPI,Delivered,15,49
1834,1731,2024-12-13,Chandigarh,Card,Delivered,20,0
1835,4111,2025-07-23,Indore,COD,Delivered,15,79
1836,3922,2023-01-16,Indore,UPI,Delivered,0,0
1837,907,2024-03-11,Hyderabad,Net Banking,Delivered,5,79
1838,4706,2025-11-11,Mumbai,Net Banking,Delivered,15,0
1839,1907,2024-08-06,Ahmedabad,COD,Delivered,15,79
1840,2820,2023-04-30,Chandigarh,UPI,Delivered,20,99
1841,4812,2023-10-16,Hyderabad,UPI,Delivered,20,49
1842,1346,2024-05-01,Bengaluru,Card,Delivered,20,0
1843,3305,2023-08-22,Indore,Card,Delivered,5,49
1844,1691,2023-01-26,Ahmedabad,Card,Delivered,0,79
1845,1869,2023-06-05,Delhi,Card,Delivered,20,49
1846,3974,2025-07-12,Lucknow,Net Banking,Delivered,15,49
1847,3552,2023-03-29,Lucknow,Card,Delivered,5,0
1848,4706,2025-06-13,Mumbai,Net Banking,Delivered,15,79
1849,4024,2024-03-16,Mumbai,COD,Delivered,5,99
1850,3247,2023-06-20,Mumbai,UPI,Delivered,15,99
1851,568,2025-08-17,Lucknow,Card,Delivered,20,99
1852,1600,2023-07-16,Bengaluru,COD,Delivered,10,49
1853,3180,2025-06-25,Pune,Card,Delivered,5,0
1854,2966,2024-09-04,Lucknow,Net Banking,Delivered,0,99
1855,335,2023-02-17,Lucknow,Net Banking,Delivered,10,0
1856,3311,2025-12-04,Chandigarh,UPI,Delivered,10,0
1857,2417,2024-10-22,Ahmedabad,Net Banking,Delivered,10,0
1858,2999,2024-08-19,Indore,COD,Delivered,15,99
1859,356,2025-10-13,Indore,COD,Delivered,20,79
1860,1367,2023-04-12,Pune,UPI,Delivered,0,49
1861,4633,2024-08-25,Chandigarh,Card,Delivered,0,79
1862,946,2023-01-16,Lucknow,Card,Delivered,0,99
1863,2295,2025-06-25,Ahmedabad,Card,Delivered,5,49
1864,942,2024-04-28,Jaipur,Net Banking,Delivered,5,0
1865,1316,2023-11-19,Delhi,Net Banking,Delivered,0,49
1866,1455,2024-02-05,Hyderabad,UPI,Delivered,15,0
1867,138,2023-03-02,Delhi,UPI,Delivered,5,79
1868,4377,2023-05-16,Hyderabad,COD,Delivered,15,79
1869,929,2023-07-01,Delhi,COD,Delivered,15,0
1870,2010,2025-06-19,Lucknow,COD,Delivered,20,99
1871,2864,2023-07-03,Chandigarh,UPI,Delivered,5,79
1872,3669,2023-02-21,Chandigarh,UPI,Delivered,10,79
1873,4654,2025-12-03,Hyderabad,UPI,Delivered,0,0
1874,798,2024-11-17,Bengaluru,COD,Delivered,15,99
1875,3824,2023-05-26,Delhi,Card,Delivered,20,79
1876,1564,2023-03-01,Hyderabad,UPI,Delivered,0,99
1877,4237,2025-05-14,Pune,UPI,Delivered,10,79
1878,480,2023-09-22,Mumbai,UPI,Delivered,5,49
1879,3571,2024-04-16,Lucknow,Card,Delivered,10,99
1880,4667,2023-10-06,Jaipur,Card,Delivered,10,49
1881,4112,2024-12-24,Bengaluru,Net Banking,Delivered,20,49
1882,4745,2024-04-27,Jaipur,Card,Delivered,10,99
1883,4393,2024-01-25,Pune,COD,Delivered,5,79
1884,1282,2024-06-06,Delhi,COD,Delivered,0,49
1885,4433,2025-12-18,Delhi,Net Banking,Delivered,10,99
1886,3262,2025-07-20,Pune,Net Banking,Delivered,5,49
1887,1385,2023-09-26,Jaipur,COD,Delivered,5,0
